序号,订单号,订单类型,商品名称,订单日期,订单时间,起租日期,退租日期,结算日期,租金
992,WT_ZL_260208_00006,正常订单,中级双板套餐,2026-02-08,09:48:05,2026-02-08,2026-02-12,2026-02-12,900.00
993,WT_ZL_260208_00005,正常订单,头盔,2026-02-08,09:30:55,2026-02-08,2026-02-08,2026-02-08,70.00
994,WT_ZL_260208_00004,正常订单,【其他】普通单板,2026-02-08,08:57:38,2026-02-08,2026-02-09,2026-02-09,300.00
995,NS_ZL_260207_00005,正常订单,【其他】普通单板,2026-02-07,20:50:17,2026-02-07,2026-02-07,2026-02-07,100.00
996,NS_ZL_260207_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,20:50:17,2026-02-07,2026-02-07,2026-02-07,150.00
997,WT_ZL_260207_00035,正常订单,中级双板套餐,2026-02-07,18:55:05,2026-02-08,2026-02-13,2026-02-13,900.00
998,WT_ZL_260207_00035,正常订单,头盔,2026-02-07,18:55:05,2026-02-08,2026-02-12,2026-02-13,240.00
999,WT_ZL_260207_00034,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,18:39:22,2026-02-07,2026-02-07,2026-02-07,180.00
1000,WT_ZL_260207_00032,正常订单,中级双板套餐,2026-02-07,18:10:24,2026-02-07,2026-02-07,2026-02-07,200.00
1001,WT_ZL_260207_00031,正常订单,头盔,2026-02-07,17:30:02,2026-02-07,2026-02-07,2026-02-07,60.00
1002,WT_ZL_260207_00029,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,13:58:51,2026-02-07,2026-02-07,2026-02-07,180.00
1003,NS_ZL_260207_00004,正常订单,【其他】普通单板,2026-02-07,13:35:31,2026-02-07,2026-02-07,2026-02-07,105.00
1004,NS_ZL_260207_00004,正常订单,【成人中端】雪服Awka小树/nobaday,2026-02-07,13:35:31,2026-02-07,2026-02-07,2026-02-07,105.00
1005,NS_ZL_260207_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,13:30:51,2026-02-07,2026-02-07,2026-02-07,150.00
1006,WT_ZL_260207_00028,正常订单,【其他】普通单板,2026-02-07,13:16:41,2026-02-07,2026-02-07,2026-02-07,150.00
1007,WT_ZL_260207_00027,正常订单,雪镜,2026-02-07,12:31:25,2026-02-07,2026-02-08,2026-02-08,120.00
1008,WT_ZL_260207_00026,正常订单,【单板鞋】其他,2026-02-07,12:28:50,2026-02-07,2026-02-07,2026-02-07,110.00
1009,WT_ZL_260207_00025,正常订单,中级双板套餐,2026-02-07,12:27:43,2026-02-07,2026-02-07,2026-02-07,200.00
1010,WT_ZL_260207_00023,正常订单,普通单板套餐,2026-02-07,12:17:39,2026-02-07,2026-02-07,2026-02-07,230.00
1011,WT_ZL_260207_00022,正常订单,【中级】全能板+青少全能,2026-02-07,11:48:51,2026-02-07,2026-02-08,2026-02-08,280.00
1012,WT_ZL_260207_00020,正常订单,雪镜,2026-02-07,10:50:00,2026-02-07,2026-02-07,2026-02-07,70.00
1013,WT_ZL_260207_00019,正常订单,【其他】普通单板,2026-02-07,10:37:56,2026-02-07,2026-02-07,2026-02-07,180.00
1014,WT_ZL_260207_00018,正常订单,StockLi,2026-02-07,10:22:00,2026-02-07,2026-02-07,2026-02-07,260.00
1015,WT_ZL_260207_00017,正常订单,【其他】普通单板,2026-02-07,10:15:48,2026-02-07,2026-02-07,2026-02-07,180.00
1016,NS_ZL_260207_00002,正常订单,【其他】普通单板,2026-02-07,10:11:00,2026-02-07,2026-02-07,2026-02-07,100.00
1017,WT_ZL_260207_00016,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,10:10:03,2026-02-07,2026-02-08,2026-02-08,360.00
1018,WT_ZL_260207_00013,正常订单,高级双板套餐,2026-02-07,09:48:10,2026-02-07,2026-02-07,2026-02-07,300.00
1019,NS_ZL_260207_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,09:45:42,2026-02-07,2026-02-07,2026-02-07,150.00
1020,WT_ZL_260207_00012,正常订单,StockLi,2026-02-07,09:41:35,2026-02-07,2026-02-07,2026-02-07,300.00
1021,WT_ZL_260207_00011,正常订单,中级双板套餐,2026-02-07,09:31:15,2026-02-07,2026-02-07,2026-02-07,200.00
1022,WT_ZL_260207_00010,正常订单,普通单板套餐,2026-02-07,09:21:59,2026-02-07,2026-02-07,2026-02-07,200.00
1023,WT_ZL_260207_00008,正常订单,头盔,2026-02-07,09:04:08,2026-02-07,2026-02-07,2026-02-07,70.00
1024,WT_ZL_260207_00007,正常订单,【单板鞋】其他,2026-02-07,09:01:16,2026-02-07,2026-02-07,2026-02-07,120.00
1025,WT_ZL_260207_00006,正常订单,【其他】普通单板,2026-02-07,08:56:41,2026-02-07,2026-02-07,2026-02-07,180.00
1026,WT_ZL_260207_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,08:52:22,2026-02-07,2026-02-08,2026-02-08,360.00
1027,WT_ZL_260207_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-07,08:51:24,2026-02-07,2026-02-08,2026-02-08,360.00
1028,WT_ZL_260207_00003,正常订单,【对讲机】小米/318,2026-02-07,08:35:36,2026-02-07,2026-02-07,2026-02-07,60.00
1029,WT_ZL_260207_00002,正常订单,中级双板套餐,2026-02-07,08:20:33,2026-02-07,2026-02-08,2026-02-08,360.00
1030,WT_ZL_260207_00001,正常订单,【高级】BurtonStepOn,2026-02-07,08:13:22,2026-02-07,2026-02-07,2026-02-07,300.00
1031,QJ_ZL_260207_00001,正常订单,【其他】普通单板,2026-02-07,00:03:15,2026-02-07,2026-02-07,2026-02-07,100.00
1032,QJ_ZL_260207_00001,正常订单,【单板鞋】其他,2026-02-07,00:03:15,2026-02-07,2026-02-07,2026-02-07,100.00
1033,WT_ZL_260206_00010,正常订单,中级双板套餐,2026-02-06,18:26:52,2026-02-07,2026-02-12,2026-02-12,1080.00
1034,WT_ZL_260206_00009,正常订单,中级双板套餐,2026-02-06,17:06:51,2026-02-07,2026-02-09,2026-02-09,540.00
1035,WT_ZL_260206_00009,正常订单,中级双板套餐,2026-02-06,17:06:51,2026-02-07,2026-02-09,2026-02-09,540.00
1036,WT_ZL_260206_00009,正常订单,中级双板套餐,2026-02-06,17:06:51,2026-02-07,2026-02-09,2026-02-09,540.00
1037,WT_ZL_260206_00009,正常订单,Phenix雪服套装,2026-02-06,17:06:51,2026-02-08,2026-02-09,2026-02-09,560.00
1038,WT_ZL_260206_00009,正常订单,Phenix雪服套装,2026-02-06,17:06:51,2026-02-08,2026-02-09,2026-02-09,560.00
1039,WT_ZL_260206_00009,正常订单,Phenix雪服套装,2026-02-06,17:06:51,2026-02-08,2026-02-09,2026-02-09,560.00
1040,WT_ZL_260206_00009,正常订单,头盔,2026-02-06,17:06:51,2026-02-08,2026-02-09,2026-02-09,120.00
1041,WT_ZL_260206_00009,正常订单,头盔,2026-02-06,17:06:51,2026-02-08,2026-02-09,2026-02-09,120.00
1042,WT_ZL_260206_00009,正常订单,头盔,2026-02-06,17:06:51,2026-02-08,2026-02-09,2026-02-09,120.00
1043,WT_ZL_260206_00009,正常订单,头盔,2026-02-06,17:06:51,2026-02-08,2026-02-09,2026-02-09,120.00
1044,WT_ZL_260206_00007,正常订单,高级双板套餐,2026-02-06,14:38:22,2026-02-07,2026-02-07,2026-02-07,270.00
1045,WT_ZL_260206_00007,正常订单,高级双板套餐,2026-02-06,14:38:22,2026-02-07,2026-02-07,2026-02-07,270.00
1046,NS_ZL_260206_00005,正常订单,小乌龟护臀,2026-02-06,13:54:37,2026-02-06,2026-02-06,2026-02-06,30.00
1047,WT_ZL_260206_00006,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-06,13:02:55,2026-02-06,2026-02-08,2026-02-08,540.00
1048,NS_ZL_260206_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-06,11:46:37,2026-02-06,2026-02-06,2026-02-06,150.00
1049,NS_ZL_260206_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-06,10:57:00,2026-02-06,2026-02-06,2026-02-06,150.00
1050,WT_ZL_260206_00005,正常订单,中级双板套餐,2026-02-06,10:54:15,2026-02-06,2026-02-06,2026-02-07,180.00
1051,NS_ZL_260206_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-06,10:10:53,2026-02-06,2026-02-06,2026-02-06,80.00
1052,WT_ZL_260206_00004,正常订单,BurtonStepOn套餐,2026-02-06,09:14:40,2026-02-06,2026-02-06,2026-02-07,320.00
1053,WT_ZL_260206_00003,正常订单,【双板鞋】全品牌,2026-02-06,09:09:36,2026-02-06,2026-02-09,2026-02-09,440.00
1054,WT_ZL_260206_00002,正常订单,中级双板套餐,2026-02-06,09:03:24,2026-02-06,2026-02-06,2026-02-06,200.00
1055,WT_ZL_260206_00001,正常订单,BurtonStepOn套餐,2026-02-06,08:41:09,2026-02-06,2026-02-06,2026-02-06,320.00
1056,WT_ZL_260206_00001,正常订单,头盔,2026-02-06,08:41:09,2026-02-06,2026-02-06,2026-02-06,60.00
1057,QJ_ZL_260205_00001,正常订单,普通单板套餐,2026-02-05,19:43:03,2026-02-05,2026-02-06,2026-02-06,158.00
1058,WT_ZL_260205_00009,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-05,18:47:54,2026-02-05,2026-02-06,2026-02-06,360.00
1059,WT_ZL_260205_00008,正常订单,高级双板套餐,2026-02-05,17:12:18,2026-02-06,2026-02-08,2026-02-08,810.00
1060,NS_ZL_260205_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-05,13:59:42,2026-02-05,2026-02-05,2026-02-05,150.00
1061,NS_ZL_260205_00003,正常订单,【其他】普通单板,2026-02-05,13:59:42,2026-02-05,2026-02-05,2026-02-05,150.00
1062,WT_ZL_260205_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-05,13:28:23,2026-02-05,2026-02-05,2026-02-05,180.00
1063,WT_ZL_260205_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-05,13:28:23,2026-02-05,2026-02-05,2026-02-05,180.00
1064,WT_ZL_260205_00005,正常订单,雪镜,2026-02-05,11:40:33,2026-02-05,2026-02-05,2026-02-05,70.00
1065,NS_ZL_260205_00002,正常订单,【单板鞋】其他,2026-02-05,10:20:15,2026-02-05,2026-02-05,2026-02-05,70.00
1066,WT_ZL_260205_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-05,10:17:11,2026-02-05,2026-02-05,2026-02-05,220.00
1067,WT_ZL_260205_00003,正常订单,【FIS】双板,2026-02-05,10:14:34,2026-02-05,2026-02-06,2026-02-06,520.00
1068,WT_ZL_260205_00002,正常订单,雪镜,2026-02-05,10:01:37,2026-02-05,2026-02-05,2026-02-05,70.00
1069,NS_ZL_260205_00001,正常订单,【其他】普通单板,2026-02-05,09:14:57,2026-02-05,2026-02-05,2026-02-05,100.00
1070,NS_ZL_260204_00001,正常订单,【其他】普通单板,2026-02-04,21:26:28,2026-02-04,2026-02-04,2026-02-04,100.00
1071,NS_ZL_260204_00001,正常订单,【其他】普通单板,2026-02-04,21:26:28,2026-02-04,2026-02-04,2026-02-04,100.00
1072,WT_ZL_260204_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-04,18:31:20,2026-02-04,2026-02-04,2026-02-04,180.00
1073,WT_ZL_260204_00009,正常订单,小乌龟护臀,2026-02-04,18:28:21,2026-02-04,2026-02-04,2026-02-04,40.00
1074,WT_ZL_260204_00007,正常订单,Nandn/Swagli/Trake雪服套装,2026-02-04,13:49:07,2026-02-04,2026-02-04,2026-02-04,100.00
1075,WT_ZL_260204_00006,正常订单,内穿护具套装,2026-02-04,13:29:38,2026-02-04,2026-02-04,2026-02-04,60.00
1076,WT_ZL_260204_00005,正常订单,【单板鞋】其他,2026-02-04,12:05:59,2026-02-04,2026-02-04,2026-02-04,120.00
1077,WT_ZL_260204_00005,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2026-02-04,12:05:59,2026-02-04,2026-02-04,2026-02-04,80.00
1078,WT_ZL_260204_00004,正常订单,头盔,2026-02-04,11:18:41,2026-02-04,2026-02-05,2026-02-05,120.00
1079,WT_ZL_260204_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-04,09:47:22,2026-02-04,2026-02-04,2026-02-04,180.00
1080,WT_ZL_260204_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-04,08:56:18,2026-02-04,2026-02-05,2026-02-05,360.00
1081,WT_ZL_260204_00001,正常订单,StockLi,2026-02-04,08:23:39,2026-02-04,2026-02-05,2026-02-05,520.00
1082,WT_ZL_260203_00014,正常订单,【FIS】双板,2026-02-03,18:04:15,2026-02-03,2026-02-03,2026-02-03,260.00
1083,WT_ZL_260203_00013,正常订单,雪镜,2026-02-03,17:54:47,2026-02-03,2026-02-03,2026-02-03,60.00
1084,QJ_ZL_260203_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-03,17:46:20,2026-02-03,2026-02-04,2026-02-04,150.00
1085,WT_ZL_260203_00012,正常订单,【双板鞋】全品牌,2026-02-03,17:13:42,2026-02-03,2026-02-04,2026-02-04,220.00
1086,WT_ZL_260203_00011,正常订单,【FIS】双板,2026-02-03,15:50:16,2026-02-04,2026-02-05,2026-02-05,520.00
1087,WT_ZL_260203_00010,正常订单,【高级】BurtonStepOn,2026-02-03,14:26:03,2026-02-04,2026-02-05,2026-02-05,520.00
1088,NS_ZL_260203_00002,正常订单,小乌龟护臀,2026-02-03,13:00:58,2026-02-03,2026-02-03,2026-02-03,30.00
1089,QJ_ZL_260203_00002,正常订单,中级双板套餐,2026-02-03,12:36:21,2026-02-03,2026-02-09,2026-02-09,720.00
1090,QJ_ZL_260203_00002,正常订单,头盔,2026-02-03,12:36:21,2026-02-03,2026-02-09,2026-02-09,180.00
1091,QJ_ZL_260203_00002,正常订单,中级双板套餐,2026-02-03,12:36:21,2026-02-04,2026-02-09,2026-02-09,620.00
1092,QJ_ZL_260203_00002,正常订单,【成人中端】雪服Awka小树/nobaday,2026-02-03,12:36:21,2026-02-05,2026-02-05,2026-02-09,80.00
1093,WT_ZL_260203_00008,正常订单,【其他】普通单板,2026-02-03,11:12:55,2026-02-03,2026-02-03,2026-02-03,150.00
1094,WT_ZL_260203_00007,正常订单,【其他】普通单板,2026-02-03,10:21:48,2026-02-03,2026-02-05,2026-02-05,450.00
1095,NS_ZL_260203_00001,正常订单,内穿护膝,2026-02-03,10:11:59,2026-02-03,2026-02-03,2026-02-03,30.00
1096,WT_ZL_260203_00006,正常订单,StockLi,2026-02-03,09:43:48,2026-02-03,2026-02-03,2026-02-03,260.00
1097,WT_ZL_260203_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-03,09:34:06,2026-02-03,2026-02-03,2026-02-03,220.00
1098,WT_ZL_260203_00004,正常订单,【单板鞋】其他,2026-02-03,08:59:06,2026-02-03,2026-02-03,2026-02-03,110.00
1099,WT_ZL_260203_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-03,08:58:45,2026-02-03,2026-02-03,2026-02-03,220.00
1100,WT_ZL_260203_00002,正常订单,【单板鞋】其他,2026-02-03,08:39:50,2026-02-03,2026-02-03,2026-02-03,110.00
1101,WT_ZL_260203_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-03,08:21:00,2026-02-03,2026-02-04,2026-02-04,360.00
1102,QJ_ZL_260202_00003,正常订单,普通单板套餐,2026-02-02,21:01:55,2026-02-02,2026-02-04,2026-02-04,200.00
1103,QJ_ZL_260202_00003,正常订单,小米对讲机,2026-02-02,21:01:55,2026-02-02,2026-02-04,2026-02-04,200.00
1104,QJ_ZL_260202_00002,正常订单,普通单板套餐,2026-02-02,19:13:59,2026-02-03,2026-02-06,2026-02-06,400.00
1105,WT_ZL_260202_00021,正常订单,StockLi,2026-02-02,17:16:43,2026-02-02,2026-02-02,2026-02-02,260.00
1106,WT_ZL_260202_00019,正常订单,中级双板套餐,2026-02-02,14:41:13,2026-02-02,2026-02-06,2026-02-06,540.00
1107,WT_ZL_260202_00018,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-02,14:27:49,2026-02-02,2026-02-02,2026-02-02,220.00
1108,NS_ZL_260202_00003,正常订单,【其他】普通单板,2026-02-02,14:01:52,2026-02-02,2026-02-02,2026-02-02,100.00
1109,WT_ZL_260202_00017,正常订单,【其他】普通单板,2026-02-02,13:32:27,2026-02-02,2026-02-02,2026-02-02,150.00
1110,WT_ZL_260202_00017,正常订单,【其他】普通单板,2026-02-02,13:32:27,2026-02-02,2026-02-02,2026-02-02,150.00
1111,WT_ZL_260202_00016,正常订单,中级双板套餐,2026-02-02,13:27:06,2026-02-02,2026-02-03,2026-02-03,360.00
1112,WT_ZL_260202_00016,正常订单,头盔,2026-02-02,13:27:06,2026-02-02,2026-02-03,2026-02-03,120.00
1113,NS_ZL_260202_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-02,13:13:23,2026-02-02,2026-02-02,2026-02-02,150.00
1114,WT_ZL_260202_00015,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-02,12:08:31,2026-02-02,2026-02-03,2026-02-03,400.00
1115,WT_ZL_260202_00015,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-02,12:08:31,2026-02-02,2026-02-03,2026-02-03,400.00
1116,WT_ZL_260202_00014,正常订单,FIS套餐,2026-02-02,11:52:30,2026-02-02,2026-02-03,2026-02-03,640.00
1117,WT_ZL_260202_00013,正常订单,普通单板套餐,2026-02-02,11:40:48,2026-02-02,2026-02-06,2026-02-06,1000.00
1118,WT_ZL_260202_00012,正常订单,雪镜,2026-02-02,11:31:40,2026-02-02,2026-02-03,2026-02-03,120.00
1119,WT_ZL_260202_00009,正常订单,头盔,2026-02-02,11:10:14,2026-02-02,2026-02-02,2026-02-02,70.00
1120,WT_ZL_260202_00006,正常订单,中级双板套餐,2026-02-02,10:50:39,2026-02-02,2026-02-06,2026-02-06,900.00
1121,WT_ZL_260202_00006,正常订单,中级双板套餐,2026-02-02,10:50:39,2026-02-02,2026-02-06,2026-02-06,900.00
1122,WT_ZL_260202_00006,正常订单,【其他】普通单板,2026-02-02,10:50:39,2026-02-02,2026-02-05,2026-02-06,600.00
1123,WT_ZL_260202_00005,正常订单,【单板鞋】其他,2026-02-02,10:35:06,2026-02-02,2026-02-02,2026-02-02,120.00
1124,WT_ZL_260202_00004,正常订单,【单板鞋】其他,2026-02-02,10:10:27,2026-02-02,2026-02-05,2026-02-05,440.00
1125,NS_ZL_260202_00001,正常订单,【其他】普通单板,2026-02-02,09:40:08,2026-02-02,2026-02-02,2026-02-02,150.00
1126,WT_ZL_260202_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-02,08:48:27,2026-02-02,2026-02-02,2026-02-02,180.00
1127,WT_ZL_260202_00001,正常订单,BurtonStepOn套餐,2026-02-02,08:43:10,2026-02-02,2026-02-04,2026-02-04,960.00
1128,QJ_ZL_260201_00002,正常订单,【中级】全能板+青少全能,2026-02-01,19:14:22,2026-02-02,2026-02-03,2026-02-03,316.00
1129,QJ_ZL_260201_00002,正常订单,【中级】全能板+青少全能,2026-02-01,19:14:22,2026-02-02,2026-02-03,2026-02-03,316.00
1130,QJ_ZL_260201_00002,正常订单,【其他】普通单板,2026-02-01,19:14:22,2026-02-02,2026-02-03,2026-02-03,160.00
1131,QJ_ZL_260201_00001,正常订单,普通单板套餐,2026-02-01,18:31:25,2026-02-02,2026-02-05,2026-02-05,400.00
1132,QJ_ZL_260201_00001,正常订单,普通单板套餐,2026-02-01,18:31:25,2026-02-02,2026-02-05,2026-02-05,400.00
1133,QJ_ZL_260201_00001,正常订单,头盔,2026-02-01,18:31:25,2026-02-02,2026-02-05,2026-02-05,100.00
1134,QJ_ZL_260201_00001,正常订单,头盔,2026-02-01,18:31:25,2026-02-01,2026-02-05,2026-02-05,100.00
1135,QJ_ZL_260201_00001,正常订单,雪镜,2026-02-01,18:31:25,2026-02-02,2026-02-05,2026-02-05,132.00
1136,QJ_ZL_260201_00001,正常订单,雪镜,2026-02-01,18:31:25,2026-02-02,2026-02-05,2026-02-05,132.00
1137,WT_ZL_260201_00021,正常订单,【双板鞋】全品牌,2026-02-01,17:41:19,2026-02-02,2026-02-02,2026-02-02,110.00
1138,NS_ZL_260201_00003,正常订单,小乌龟护臀,2026-02-01,15:08:27,2026-02-01,2026-02-01,2026-02-01,50.00
1139,NS_ZL_260201_00002,正常订单,小乌龟护臀,2026-02-01,14:55:59,2026-02-01,2026-02-01,2026-02-01,50.00
1140,NS_ZL_260201_00001,正常订单,【单板鞋】BurtonStepOn,2026-02-01,13:11:34,2026-02-01,2026-02-01,2026-02-01,160.00
1141,WT_ZL_260201_00017,正常订单,中级双板套餐,2026-02-01,11:26:24,2026-02-01,2026-02-01,2026-02-01,200.00
1142,WT_ZL_260201_00017,正常订单,中级双板套餐,2026-02-01,11:26:24,2026-02-01,2026-02-01,2026-02-01,200.00
1143,WT_ZL_260201_00016,正常订单,【其他】普通单板,2026-02-01,11:23:27,2026-02-01,2026-02-01,2026-02-01,180.00
1144,WT_ZL_260201_00015,正常订单,中级双板套餐,2026-02-01,11:02:18,2026-02-01,2026-02-01,2026-02-01,200.00
1145,WT_ZL_260201_00014,正常订单,中级双板套餐,2026-02-01,10:59:46,2026-02-01,2026-02-01,2026-02-01,200.00
1146,WT_ZL_260201_00013,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-01,09:59:23,2026-02-01,2026-02-01,2026-02-01,220.00
1147,WT_ZL_260201_00011,正常订单,普通单板套餐,2026-02-01,09:44:18,2026-02-01,2026-02-01,2026-02-01,230.00
1148,WT_ZL_260201_00009,正常订单,中级双板套餐,2026-02-01,09:16:17,2026-02-01,2026-02-01,2026-02-01,200.00
1149,WT_ZL_260201_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-01,09:14:05,2026-02-01,2026-02-01,2026-02-01,220.00
1150,WT_ZL_260201_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-01,09:14:05,2026-02-01,2026-02-01,2026-02-01,220.00
1151,WT_ZL_260201_00008,正常订单,高级双板套餐,2026-02-01,09:11:42,2026-02-01,2026-02-01,2026-02-01,270.00
1152,WT_ZL_260201_00008,正常订单,中级双板套餐,2026-02-01,09:11:42,2026-02-01,2026-02-01,2026-02-01,180.00
1153,WT_ZL_260201_00008,正常订单,头盔,2026-02-01,09:11:42,2026-02-01,2026-02-01,2026-02-01,60.00
1154,WT_ZL_260201_00008,正常订单,头盔,2026-02-01,09:11:42,2026-02-01,2026-02-01,2026-02-01,60.00
1155,WT_ZL_260201_00006,正常订单,【单板鞋】其他,2026-02-01,09:00:01,2026-02-01,2026-02-01,2026-02-01,120.00
1156,WT_ZL_260201_00004,正常订单,【中级】全能板+青少全能,2026-02-01,08:40:14,2026-02-01,2026-02-01,2026-02-01,150.00
1157,WT_ZL_260201_00003,正常订单,【中级】全能板+青少全能,2026-02-01,08:28:43,2026-02-01,2026-02-07,2026-02-07,910.00
1158,WT_ZL_260201_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-01,08:03:03,2026-02-01,2026-02-01,2026-02-01,180.00
1159,WT_ZL_260201_00001,正常订单,StockLi,2026-02-01,08:00:45,2026-02-01,2026-02-01,2026-02-01,260.00
1160,WT_ZL_260131_00027,正常订单,高级双板套餐,2026-01-31,18:40:33,2026-01-31,2026-02-03,2026-02-03,1080.00
1161,NS_ZL_260131_00004,正常订单,【高级】BurtonStepOn,2026-01-31,14:26:58,2026-01-31,2026-02-02,2026-02-02,160.00
1162,WT_ZL_260131_00024,正常订单,【其他】雪杖,2026-01-31,14:24:49,2026-01-31,2026-02-01,2026-02-01,80.00
1163,WT_ZL_260131_00023,正常订单,中级双板套餐,2026-01-31,14:15:07,2026-01-31,2026-02-01,2026-02-01,360.00
1164,WT_ZL_260131_00023,正常订单,头盔,2026-01-31,14:15:07,2026-01-31,2026-02-01,2026-02-01,120.00
1165,WT_ZL_260131_00023,正常订单,雪镜,2026-01-31,14:15:07,2026-01-31,2026-02-01,2026-02-01,120.00
1166,WT_ZL_260131_00021,正常订单,【单板鞋】其他,2026-01-31,13:45:17,2026-01-31,2026-02-01,2026-02-01,220.00
1167,WT_ZL_260131_00020,正常订单,高级双板套餐,2026-01-31,13:42:54,2026-01-31,2026-02-01,2026-02-01,540.00
1168,WT_ZL_260131_00018,正常订单,Nandn/Swagli/Trake雪服套装,2026-01-31,12:55:01,2026-01-31,2026-02-01,2026-02-01,220.00
1169,WT_ZL_260131_00019,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-01-31,12:53:59,2026-01-31,2026-02-02,2026-02-02,360.00
1170,WT_ZL_260131_00017,正常订单,中级双板套餐,2026-01-31,12:49:35,2026-01-31,2026-02-01,2026-02-01,360.00
1171,QJ_ZL_260131_00002,正常订单,普通单板套餐,2026-01-31,11:12:46,2026-01-31,2026-02-01,2026-02-01,240.00
1172,QJ_ZL_260131_00002,正常订单,普通单板套餐,2026-01-31,11:12:46,2026-01-31,2026-02-01,2026-02-01,240.00
1173,QJ_ZL_260131_00002,正常订单,头盔,2026-01-31,11:12:46,2026-01-31,2026-02-01,2026-02-01,10.00
1174,QJ_ZL_260131_00002,正常订单,头盔,2026-01-31,11:12:46,2026-01-31,2026-02-01,2026-02-01,10.00
1175,WT_ZL_260131_00012,正常订单,中级双板套餐,2026-01-31,11:04:22,2026-01-31,2026-02-04,2026-02-04,740.00
1176,WT_ZL_260131_00012,正常订单,中级双板套餐,2026-01-31,11:04:22,2026-01-31,2026-02-04,2026-02-04,720.00
1177,WT_ZL_260131_00012,正常订单,中级双板套餐,2026-01-31,11:04:22,2026-01-31,2026-02-04,2026-02-04,720.00
1178,WT_ZL_260131_00012,正常订单,中级双板套餐,2026-01-31,11:04:22,2026-01-31,2026-02-04,2026-02-04,720.00
1179,WT_ZL_260131_00010,正常订单,【双板鞋】全品牌,2026-01-31,10:21:04,2026-01-31,2026-02-01,2026-02-01,230.00
1180,WT_ZL_260131_00008,正常订单,【其他】雪杖,2026-01-31,10:12:45,2026-01-31,2026-02-01,2026-02-01,90.00
1181,WT_ZL_260131_00006,正常订单,【中级】全能板+青少全能,2026-01-31,09:52:24,2026-01-31,2026-02-02,2026-02-02,390.00
1182,WT_ZL_260131_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-01-31,09:48:08,2026-01-31,2026-02-01,2026-02-01,400.00
1183,WT_ZL_260131_00002,正常订单,普通单板套餐,2026-01-31,08:24:27,2026-01-31,2026-02-04,2026-02-04,1000.00
1184,WT_ZL_260131_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-01-31,08:15:38,2026-01-31,2026-02-01,2026-02-01,360.00
1185,QJ_ZL_260130_00002,正常订单,【其他】普通单板,2026-01-30,19:20:59,2026-01-31,2026-02-01,2026-02-01,160.00
1186,QJ_ZL_260130_00002,正常订单,【单板鞋】其他,2026-01-30,19:20:59,2026-01-31,2026-02-01,2026-02-01,40.00
1187,QJ_ZL_260130_00002,正常订单,头盔,2026-01-30,19:20:59,2026-01-31,2026-02-01,2026-02-01,50.00
1188,WT_ZL_260130_00010,正常订单,高级双板套餐,2026-01-30,11:34:23,2026-01-30,2026-02-03,2026-02-03,1380.00
1189,WT_ZL_260129_00004,正常订单,【高级】BurtonStepOn,2026-01-29,11:44:40,2026-01-30,2026-02-01,2026-02-01,780.00
1190,WT_ZL_260128_00010,正常订单,高级双板套餐,2026-01-28,12:31:45,2026-01-28,2026-02-01,2026-02-01,1350.00
